ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0024;-0.4444;False;False;54.702;54.702;0.0009;0.0009;-115.2019;-115.2019;0.4455;0.4455;305.8757;305.8757;0.2046;0.2046; ; ; ; ; ; ;161875;71.67399;2177.25;54.3938;98.3718;1.1985;1.1539;-115.3834;55.0775;353.0747;352.5113;318.6807;216.7873;358.6382;359.7155;;;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.2, 0.2)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.0;0.0214;-0.007
0.0014;-0.4444;False;False;54.7017;54.7017;0.0009;0.0009;-115.2018;-115.2018;0.4432;0.4432;305.8769;305.8769;0.2039;0.2039;-0.0058;-0.0001;-0.0001;0.0032;0.0032;-0.0058;161880;69.45832;2177.33;54.3936;98.3718;1.1986;1.1539;-115.3833;55.0776;353.0728;352.51;318.6818;216.7873;358.6371;359.7155;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.0776;0.0212;-0.007
0.0008;-0.4444;False;False;54.7012;54.7012;0.0009;0.0009;-115.2015;-115.2015;0.4414;0.4414;305.8767;305.8767;0.2037;0.2037;-0.0098;-0.0003;-0.0003;0.0061;0.0061;-0.0098;161885;69.83961;2177.4;54.3931;98.3718;1.1986;1.1539;-115.3831;55.0776;353.0711;352.5089;318.6823;216.7873;358.6364;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.1484;0.0211;-0.007
0.0005;-0.4246;False;False;54.7004;54.7004;0.0009;0.0009;-115.2009;-115.2009;0.4399;0.4399;305.8769;305.8769;0.2037;0.2037;-0.0123;-0.0004;-0.0004;0.0079;0.0079;-0.0123;161890;68.58621;2177.47;54.3924;98.3718;1.1985;1.1539;-115.3826;55.0776;353.0695;352.508;318.6817;216.7873;358.636;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.2205;0.021;-0.0072
0.0003;-0.3174;False;False;54.6993;54.6993;0.0008;0.0008;-115.2002;-115.2002;0.4386;0.4386;305.8763;305.8763;0.2037;0.2037;-0.0175;-0.0004;-0.0004;0.0116;0.0116;-0.0175;161895;70.37473;2177.54;54.3914;98.3718;1.1985;1.1539;-115.382;55.0776;353.0683;352.5073;318.6817;216.7873;358.6357;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.2893;0.021;-0.0078
0.0233;-0.3651;False;False;54.698;54.698;0.0008;0.0008;-115.1994;-115.1994;0.4378;0.4378;305.8775;305.8775;0.2037;0.2037;-0.0213;-0.0004;-0.0004;0.0145;0.0145;-0.0213;161900;71.11102;2177.61;54.3902;98.3718;1.1985;1.1539;-115.3811;55.0776;353.0674;352.5069;318.6826;216.7873;358.6356;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.3584;0.021;-0.0079
0.0592;-0.0873;False;False;54.6962;54.6962;0.0008;0.0008;-115.1981;-115.1981;0.4363;0.4363;305.8773;305.8773;0.2038;0.2038;-0.0315;-0.0004;-0.0004;0.0220;0.0220;-0.0315;161905;69.71605;2177.68;54.3885;98.3718;1.1985;1.1539;-115.38;55.0776;353.0662;352.5065;318.6824;216.7873;358.6354;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.4299;0.0209;-0.0079
0.0859;0.0;False;False;54.6936;54.6936;0.0007;0.0007;-115.1963;-115.1963;0.4343;0.4343;305.8788;305.8788;0.2039;0.2039;-0.0421;-0.0005;-0.0005;0.0298;0.0298;-0.0421;161910;70.58117;2177.75;54.3861;98.3718;1.1984;1.1539;-115.3783;55.0776;353.0642;352.5063;318.6843;216.7876;358.635;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.4995;0.0207;-0.0081
0.1168;0.0;False;False;54.69;54.69;0.0007;0.0007;-115.1937;-115.1937;0.4313;0.4313;305.8802;305.8802;0.204;0.204;-0.0632;-0.0007;-0.0007;0.0453;0.0453;-0.0632;161915;70.29057;2177.82;54.3829;98.3718;1.1984;1.1539;-115.376;55.0776;353.0616;352.506;318.6854;216.7867;358.6345;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.5696;0.0207;-0.0086
0.1748;0.0;False;False;54.685;54.685;0.0007;0.0007;-115.1901;-115.1901;0.4276;0.4276;305.8823;305.8823;0.2041;0.2041;-0.0794;-0.0008;-0.0008;0.0572;0.0572;-0.0794;161920;70.71217;2177.89;54.3782;98.3718;1.1984;1.1539;-115.3726;55.0775;353.0579;352.5059;318.6875;216.7853;358.6338;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.3, -0.3, -0.2)_(0.8, 0.5, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.3, 0.7)_0.9022688_System.String[];0.6392;0.0207;-0.0099
