AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0000;False;False;54.7020;54.7020;0.0008;0.0008;-115.2019;-115.2019;0.4409;0.4409;305.8757;305.8757;0.2039;0.2039; ; ; ; ; ; ;432528;71.65337;5306.74;54.3588;98.3490;1.1655;1.0932;-115.4661;55.1050;352.9499;352.5101;310.8658;217.4950;359.5889;359.6230;;;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.2, -0.2, -0.1)_(0.1, -0.1, -0.7, 0.7)_0.9517907_System.String[];0.0000;-0.0003;-0.0211
0.0000;0.0000;False;False;54.7019;54.7019;0.0008;0.0008;-115.2019;-115.2019;0.4406;0.4406;305.8758;305.8758;0.2035;0.2035;-0.0030;0.0000;0.0000;0.0011;0.0011;-0.0030;432532;65.40666;5306.81;54.3588;98.3489;1.1655;1.0932;-115.4661;55.1050;352.9497;352.5101;310.8665;217.4949;359.5885;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.2, -0.1)_(0.1, -0.3, -0.7, 0.7)_0.9517907_System.String[];0.0688;-0.0003;-0.0211
0.0000;0.0000;False;False;54.7015;54.7015;0.0008;0.0008;-115.2017;-115.2017;0.4396;0.4396;305.8745;305.8745;0.2033;0.2033;-0.0090;-0.0001;-0.0001;0.0054;0.0054;-0.0090;432537;68.73655;5306.88;54.3584;98.3490;1.1655;1.0932;-115.4660;55.1050;352.9490;352.5102;310.8648;217.4953;359.5882;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.2, -0.1)_(0.1, -0.3, -0.6, 0.7)_0.9517907_System.String[];0.1396;-0.0003;-0.0211
0.0000;0.0000;False;False;54.7008;54.7008;0.0008;0.0008;-115.2012;-115.2012;0.4387;0.4387;305.8745;305.8745;0.2033;0.2033;-0.0108;-0.0001;-0.0001;0.0066;0.0066;-0.0108;432542;70.6259;5306.95;54.3578;98.3490;1.1655;1.0932;-115.4656;55.1050;352.9479;352.5103;310.8650;217.4942;359.5881;359.6231;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.2, -0.1)_(0.1, -0.3, -0.6, 0.7)_0.9517907_System.String[];0.2095;-0.0003;-0.0211
0.0000;0.0000;False;False;54.6998;54.6998;0.0008;0.0008;-115.2007;-115.2007;0.4381;0.4381;305.8740;305.8740;0.2034;0.2034;-0.0160;-0.0002;-0.0002;0.0104;0.0104;-0.0160;432547;71.01408;5307.02;54.3570;98.3490;1.1655;1.0932;-115.4650;55.1050;352.9472;352.5103;310.8646;217.4941;359.5882;359.6231;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.3, -0.1)_(0.0, -0.3, -0.6, 0.7)_0.9517907_System.String[];0.2793;-0.0003;-0.0211
0.0016;0.0000;False;False;54.6986;54.6986;0.0008;0.0008;-115.1998;-115.1998;0.4372;0.4372;305.8728;305.8728;0.2035;0.2035;-0.0203;-0.0002;-0.0002;0.0135;0.0135;-0.0203;432552;71.66737;5307.09;54.3558;98.3490;1.1655;1.0932;-115.4643;55.1050;352.9464;352.5101;310.8634;217.4922;359.5882;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.2, -0.1)_(0.0, -0.3, -0.6, 0.7)_0.9517907_System.String[];0.3491;-0.0003;-0.0211
0.0206;0.0000;False;False;54.6971;54.6971;0.0008;0.0008;-115.1988;-115.1988;0.4368;0.4368;305.8717;305.8717;0.2036;0.2036;-0.0254;-0.0002;-0.0002;0.0172;0.0172;-0.0254;432557;71.78995;5307.16;54.3543;98.3490;1.1655;1.0932;-115.4633;55.1050;352.9458;352.5100;310.8622;217.4926;359.5882;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.3, -0.1)_(0.0, -0.3, -0.6, 0.7)_0.9517907_System.String[];0.4185;-0.0003;-0.0211
0.0512;0.0000;False;False;54.6951;54.6951;0.0007;0.0007;-115.1975;-115.1975;0.4358;0.4358;305.8701;305.8701;0.2036;0.2036;-0.0325;-0.0003;-0.0003;0.0223;0.0223;-0.0325;432562;71.68232;5307.23;54.3525;98.3490;1.1655;1.0932;-115.4621;55.1050;352.9451;352.5100;310.8601;217.4931;359.5882;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.3, -0.1)_(0.0, -0.4, -0.6, 0.7)_0.9517907_System.String[];0.4883;-0.0003;-0.0211
0.0933;0.0000;False;False;54.6925;54.6925;0.0007;0.0007;-115.1956;-115.1956;0.4342;0.4342;305.8705;305.8705;0.2037;0.2037;-0.0462;-0.0004;-0.0004;0.0322;0.0322;-0.0462;432567;71.65083;5307.30;54.3500;98.3489;1.1654;1.0932;-115.4604;55.1049;352.9436;352.5099;310.8605;217.4922;359.5881;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.0, -0.4, -0.5, 0.7)_0.9517907_System.String[];0.5581;-0.0003;-0.0211
0.1359;0.0000;False;False;54.6887;54.6887;0.0007;0.0007;-115.1930;-115.1930;0.4313;0.4313;305.8702;305.8702;0.2037;0.2037;-0.0630;-0.0006;-0.0006;0.0444;0.0444;-0.0630;432572;71.4056;5307.37;54.3466;98.3489;1.1654;1.0932;-115.4580;55.1049;352.9410;352.5101;310.8603;217.4902;359.5879;359.6230;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.4, -0.7, 0.0)_0.9622058_System.String[];HandLeft_(-0.2, -0.2, 0.0)_(0.7, 0.7, -0.3, -0.1)_0.9517907_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.6)_0.9622058_System.String[];HandRight_(0.1, -0.4, -0.2)_(0.0, -0.5, -0.5, 0.7)_0.9517907_System.String[];0.6279;-0.0003;-0.0211
